Unique ID,Longitude (X),Latitude (Y),Match,State_Code,County_Code,Tract_Code,Block_Code,GEOID,state,county,cbsa,poverty_rate,mfi,state_mfi,cbsa_mfi,area_mfi,mfi_ratio,eligible_lic,rural_status,DC_Status,DC_Confidence,GEO_fixed,both
outrigger-washington-daviess-county-in,-87.05,38.65,Match,18,27,954502,1067,18027954502,Indiana,Daviess County,NA,5.2862363,102368,90767,NA,90767,1.1278107,0,1,cancelled,reported,18027954502,0
equinix-dallas-da11-tx,-96.8243167,32.8017196,Match,48,113,10001,4008,48113010001,Texas,Dallas County,"Dallas-Fort Worth-Arlington, TX",34.268063,43662,94599,108711,108711,0.40163368,1,0,operational,reported,48113010001,0
powerhouse-ctp-02-va,-77.3256869,37.360586,Match,51,41,100403,1005,51041100403,Virginia,Chesterfield County,"Richmond, VA",2.0841961,128984,115213,110863,110863,1.1634539,0,0,under_construction,reported,51041100403,0
flexential-salisbury-henderson-grove-nc,-80.5054,35.6288,Match,37,159,51102,1009,37159051102,North Carolina,Rowan County,"Charlotte-Concord-Gastonia, NC-SC",12.145454,101094,90290,102246,102246,0.98873305,0,0,proposed,reported,37159051102,0
flexential-raleigh-ral02-ral03-nc,-78.8291431,35.8505281,Match,37,183,53609,1055,37183053609,North Carolina,Wake County,"Raleigh-Cary, NC",10.815308,150000,90290,123586,123586,1.2137297,0,0,operational,reported,37183053609,0
gigawatt-east-wenatchee-wa,-120.2042,47.3968,Match,53,17,950300,3044,53017950300,Washington,Douglas County,"Wenatchee-East Wenatchee, WA",7.6990705,87371,118075,94263,94263,0.92688543,0,1,cancelled,confirmed,53017950300,0
csquare-sfo1-ca,-121.9696826,37.3714713,Match,6,85,505202,2095,6085505202,California,Santa Clara County,"San Jose-Sunnyvale-Santa Clara, CA",19.125883,163550,113346,184762,184762,0.88519287,0,0,operational,reported,06085505202,0
microsoft-person-county-roxboro-nc,-78.9828,36.396,Match,37,145,920300,1041,37145920300,North Carolina,Person County,"Durham-Chapel Hill, NC",35.356243,49120,90290,113114,113114,0.43425217,1,1,permitted,confirmed,37145920300,1
ecl-csc1-santa-clara-ca,-121.955,37.354,Match,6,85,505202,4001,6085505202,California,Santa Clara County,"San Jose-Sunnyvale-Santa Clara, CA",19.125883,163550,113346,184762,184762,0.88519287,0,0,proposed,reported,06085505202,0
socrates-south-new-albany-oh,-82.762,40.068,Match,39,89,755601,2036,39089755601,Ohio,Licking County,"Columbus, OH",2.3718438,170039,92749,104588,104588,1.6257983,0,0,under_construction,confirmed,39089755601,0
lumen-akron-2-oh,-81.4907582,41.0695694,Match,39,153,503100,1014,39153503100,Ohio,Summit County,"Akron, OH",50.475586,24464,92749,95658,95658,0.25574443,1,0,operational,reported,39153503100,0
echostar-cheyenne-wy,-104.725,41.135,Match,56,21,2002,3071,56021002002,Wyoming,Laramie County,"Cheyenne, WY",4.1982508,121365,96997,99600,99600,1.2185241,0,0,operational,confirmed,56021002002,0
digital-realty-silicon-valley-sjc16-ca,-121.9559987,37.3749324,Match,6,85,505202,2041,6085505202,California,Santa Clara County,"San Jose-Sunnyvale-Santa Clara, CA",19.125883,163550,113346,184762,184762,0.88519287,0,0,operational,reported,06085505202,0
iron-mountain-miamisburg-oh,-84.2866083,39.6428362,Match,39,113,50402,3025,39113050402,Ohio,Montgomery County,"Dayton-Kettering-Beavercreek, OH",19.494204,79375,92749,94596,94596,0.8390947,0,0,operational,confirmed,39113050402,0
google-lenoir-nc,-81.546892,35.900163,Match,37,27,30300,1009,37027030300,North Carolina,Caldwell County,"Hickory-Lenoir-Morganton, NC",8.7923193,62031,90290,76116,76116,0.81495351,0,1,operational,confirmed,37027030300,0
markley-boston-summer-street-ma,-71.0595422,42.3545151,Match,25,25,70104,3003,25025070104,Massachusetts,Suffolk County,"Boston-Cambridge-Newton, MA-NH",21.236452,250000,131675,145780,145780,1.7149129,0,0,operational,confirmed,25025070104,0
ark-data-centers-green-bay-harrison-campus-wi,-88.3449304,44.2044349,Match,55,15,20308,1046,55015020308,Wisconsin,Calumet County,"Appleton, WI",1.9461077,142500,100141,106810,106810,1.3341447,0,0,operational,reported,55015020308,0
fortitude-prosser-ne,-98.57806,40.6875,Match,31,1,965400,2196,31001965400,Nebraska,Adams County,NA,4.3343654,121042,99751,NA,99751,1.2134415,0,1,operational,confirmed,31001965400,0
cologix-johnstown-oh,-82.68,40.15,Match,39,89,755302,3009,39089755302,Ohio,Licking County,"Columbus, OH",6.956893,112257,92749,104588,104588,1.0733258,0,1,under_construction,confirmed,39089755302,0
h5-data-centers-cleveland-rockwell-oh,-81.683262,41.5063269,Match,39,35,107802,1036,39035107802,Ohio,Cuyahoga County,"Cleveland, OH",66.579842,NA,92749,95803,95803,NA,1,0,operational,confirmed,39035107802,0
aws-warner-road-jerome-township-oh,-83.199984,40.118607,Match,39,159,50601,2039,39159050601,Ohio,Union County,"Columbus, OH",0.19295302,212576,92749,104588,104588,2.0325086,0,0,operational,reported,39159050601,0
edgeconnex-det01-mi,-83.2626336,42.4476693,Match,26,125,161800,2000,26125161800,Michigan,Oakland County,"Detroit-Warren-Dearborn, MI",8.6660404,83059,93357,99913,99913,0.83131325,0,0,operational,reported,26125161800,0
nextera-high-spring-solar-muskogee-county-ok,-95.38,35.62,Match,40,101,1302,2045,40101001302,Oklahoma,Muskogee County,NA,12.436225,71765,82385,NA,82385,0.87109303,0,1,proposed,confirmed,40101001302,0
mara-kearney-buffalo-ne,-99.045806,40.728341,Match,31,19,969203,1023,31019969203,Nebraska,Buffalo County,NA,7.2926598,108935,99751,NA,99751,1.0920693,0,1,operational,confirmed,31019969203,0
homer-city-energy-campus-generation-pa,-79.1542,40.5383,Match,42,63,961700,1052,42063961700,Pennsylvania,Indiana County,NA,8.0427446,81111,100262,NA,100262,0.80899042,0,1,under_construction,confirmed,42063961700,0
lumen-dallas-6-tx,-96.8843787,32.827998,Match,48,113,10003,2038,48113010003,Texas,Dallas County,"Dallas-Fort Worth-Arlington, TX",20.317751,112253,94599,108711,108711,1.0325818,1,0,operational,reported,48113010003,0
gouldsboro-project-gold-clifton-covington-lackawanna-pa,-75.595,41.195,Match,42,69,112901,3061,42069112901,Pennsylvania,Lackawanna County,"Scranton--Wilkes-Barre, PA",7.6826825,89844,100262,85514,85514,1.050635,0,1,proposed,reported,42069112901,0
ntt-chicago-ch2-data-center-il,-88.0072131,41.9890149,Match,17,43,840201,2000,17043840201,Illinois,DuPage County,"Chicago-Naperville-Elgin, IL-IN",1.0686529,117412,106018,113207,113207,1.0371443,0,0,operational,reported,17043840201,0
segra-winston-salem-data-center-nc,-80.26083,36.10278,Match,37,67,200,1037,37067000200,North Carolina,Forsyth County,"Winston-Salem, NC",34.676144,122500,90290,83438,83438,1.468156,0,0,operational,reported,37067000200,0
project-cardinal-yorkville-il,-88.461,41.7,Match,17,93,890401,3010,17093890401,Illinois,Kendall County,"Chicago-Naperville-Elgin, IL-IN",2.6940346,109378,106018,113207,113207,0.96617699,0,0,permitted,confirmed,17093890401,0
winchester-gateway-data-center-frederick-va,-78.1980384,39.1442224,Match,51,69,50900,2009,51069050900,Virginia,Frederick County,"Winchester, VA-WV",8.0564947,111750,115213,105992,105992,1.0543249,0,1,proposed,reported,51069050900,0
sovereign-gazelle-somerville-al,-86.7603,34.457,Match,1,103,5405,2061,1103005405,Alabama,Morgan County,"Decatur, AL",37.694092,76000,83032,85826,85826,0.88551253,1,1,proposed,reported,01103005405,1
coresite-at2-marietta-data-center-ga,-84.4816338,33.9255145,Match,13,67,30405,2004,13067030405,Georgia,Cobb County,"Atlanta-Sandy Springs-Roswell, GA",15.111773,85444,93754,107388,107388,0.79565686,0,0,operational,reported,13067030405,0
flexential-denver-englewood-co,-104.8375559,39.558994,Match,8,35,14014,3026,8035014014,Colorado,Douglas County,"Denver-Aurora-Centennial, CO",3.0544949,149408,119139,132002,132002,1.1318617,0,0,operational,reported,08035014014,0
fremont-peak-luckett-road-marana-az,-111.198,32.495,Match,4,19,4648,3024,4019004648,Arizona,Pima County,"Tucson, AZ",1.6457574,126366,95980,90806,90806,1.3916041,0,0,proposed,reported,04019004648,0
qts-cedar-rapids-ia,-91.718,41.932,Match,19,113,3005,2025,19113003005,Iowa,Linn County,"Cedar Rapids, IA",6.5825067,81667,97491,100430,100430,0.81317335,0,0,under_construction,confirmed,19113003005,0
cielo-gaffney-cherokee-county-sc,-81.5576062,35.0666365,Match,45,21,970503,1007,45021970503,South Carolina,Cherokee County,NA,12.552301,79643,86707,NA,86707,0.91853023,0,1,proposed,reported,45021970503,0
core-scientific-pecos-tx,-103.58,31.44,Match,48,389,950600,1201,48389950600,Texas,Reeves County,NA,20.362423,61250,94599,NA,94599,0.64746982,1,1,under_construction,confirmed,48389950600,1
nextnrg-nassau-county-data-center-energy-campus-fl,-81.68,30.55,Match,12,31,10301,1017,12031010301,Florida,Duval County,"Jacksonville, FL",14.162823,76488,89891,98813,98813,0.77406818,0,0,proposed,reported,12031010301,0
duke-energy-marshall-combustion-turbines-catawba-county-nc,-80.96472,35.5975,Match,37,35,11503,2039,37035011503,North Carolina,Catawba County,"Hickory-Lenoir-Morganton, NC",3.3817635,121518,90290,76116,76116,1.5964843,0,1,permitted,reported,37035011503,0
socrates-north-new-albany-oh,-82.76,40.07,Match,39,89,755601,2036,39089755601,Ohio,Licking County,"Columbus, OH",2.3718438,170039,92749,104588,104588,1.6257983,0,0,under_construction,confirmed,39089755601,0
ark-data-centers-independence-cuyahoga-county-oh,-81.632511,41.360599,Match,39,35,156102,3019,39035156102,Ohio,Cuyahoga County,"Cleveland, OH",2.1010506,119312,92749,95803,95803,1.245389,0,0,operational,confirmed,39035156102,0
westin-building-digital-realty-seattle-sea10-wa,-122.3388637,47.6143555,Match,53,33,7202,2002,53033007202,Washington,King County,"Seattle-Tacoma-Bellevue, WA",8.6601734,250000,118075,140190,140190,1.7832941,0,0,operational,reported,53033007202,0
yondr-cerberus-manassas-va,-77.4753,38.7509,Match,51,683,910401,1003,51683910401,Virginia,Manassas city,"Washington-Arlington-Alexandria, DC-VA-MD-WV",11.157139,100875,115213,154653,154653,0.65226668,1,0,proposed,confirmed,51683910401,0
core-scientific-marble-cherokee-county-nc,-83.924,35.135,Match,37,39,930401,1026,37039930401,North Carolina,Cherokee County,NA,17.85005,70391,90290,NA,90290,0.77961016,0,1,operational,confirmed,37039930401,0
aps-desert-sun-power-plant-gila-bend-az,-112.8,32.95,Match,4,13,723305,2075,4013723305,Arizona,Maricopa County,"Phoenix-Mesa-Chandler, AZ",13.776493,91563,95980,103615,103615,0.88368481,0,1,proposed,reported,04013723305,0
microsoft-alluvion-west-des-moines-ia,-93.7083034,41.5143718,Match,19,153,11028,1055,19153011028,Iowa,Polk County,"Des Moines-West Des Moines, IA",8.8767433,140817,97491,110255,110255,1.2771938,0,0,operational,reported,19153011028,0
edgecore-reno-campus-storey-county-nv,-119.4851422,39.5429755,Match,32,29,970200,1042,32029970200,Nevada,Storey County,"Reno, NV",7.0582547,121477,92663,104602,104602,1.1613258,0,1,under_construction,confirmed,32029970200,0
morgan-valley-energy-center-ia,-91.83,41.92,Match,19,113,10700,1039,19113010700,Iowa,Linn County,"Cedar Rapids, IA",2.8700907,138657,97491,100430,100430,1.3806332,0,0,proposed,confirmed,19113010700,0
cloudhq-mount-prospect-ord-il,-87.935,42.055,Match,17,31,804901,4007,17031804901,Illinois,Cook County,"Chicago-Naperville-Elgin, IL-IN",5.3307948,153000,106018,113207,113207,1.3515066,0,0,under_construction,confirmed,17031804901,0
ivcm-imperial-county-ca,-115.569,32.847,Match,6,25,11002,3007,6025011002,California,Imperial County,"El Centro, CA",13.701361,104625,113346,65458,65458,1.5983531,0,1,proposed,reported,06025011002,0
comanche-circle-sailfish-hood-county-tx,-97.83,32.35,Match,48,221,160303,2078,48221160303,Texas,Hood County,NA,5.5207453,92036,94599,NA,94599,0.97290671,0,1,proposed,reported,48221160303,0
amazon-project-rainier-new-carlisle-in,-86.5117,41.6978,Match,18,141,10800,3018,18141010800,Indiana,St. Joseph County,"South Bend-Mishawaka, IN-MI",3.5204568,100673,90767,87126,87126,1.1554874,0,1,operational,confirmed,18141010800,0
stonebridge-fort-meade-fl,-81.8024,27.7525,Match,12,105,16001,2075,12105016001,Florida,Polk County,"Lakeland-Winter Haven, FL",23.435997,88125,89891,76474,76474,1.1523525,1,1,proposed,reported,12105016001,1
tract-altoona-ia,-93.4649,41.6439,Match,19,153,10708,2015,19153010708,Iowa,Polk County,"Des Moines-West Des Moines, IA",4.4323483,123514,97491,110255,110255,1.1202576,0,0,permitted,confirmed,19153010708,0
menomonie-data-center-wi,-91.9193,44.8769,Match,55,33,970802,3016,55033970802,Wisconsin,Dunn County,NA,15.936366,88750,100141,NA,100141,0.88625038,0,1,proposed,reported,55033970802,0
microsoft-fernley-nv,-119.2169,39.6082,Match,32,19,960103,1041,32019960103,Nevada,Lyon County,"Reno, NV",11.236897,73548,92663,104602,104602,0.70312232,0,1,proposed,reported,32019960103,0
tract-morris-technology-park-il,-88.43,41.36,Match,17,63,400,3004,17063000400,Illinois,Grundy County,"Chicago-Naperville-Elgin, IL-IN",10.884595,89412,106018,113207,113207,0.78980982,0,1,proposed,reported,17063000400,0
apple-prineville-or,-120.84639,44.30349,Match,41,13,950302,1035,41013950302,Oregon,Crook County,"Bend, OR",20.152092,57542,102281,105335,105335,0.54627615,1,1,operational,confirmed,41013950302,1
core-scientific-denton-tx,-97.1276,33.1932,Match,48,121,21304,3003,48121021304,Texas,Denton County,"Dallas-Fort Worth-Arlington, TX",9.5044222,110104,94599,108711,108711,1.0128138,0,0,under_construction,confirmed,48121021304,0
monarch-data-center-yerington-nv,-119.162989,38.9855429,Match,32,19,960901,2014,32019960901,Nevada,Lyon County,"Reno, NV",11.367314,69167,92663,104602,104602,0.66123974,1,1,permitted,confirmed,32019960901,1
meta-altoona-ia,-93.4696,41.6459,Match,19,153,10708,2003,19153010708,Iowa,Polk County,"Des Moines-West Des Moines, IA",4.4323483,123514,97491,110255,110255,1.1202576,0,0,operational,confirmed,19153010708,0
joule-millard-county-ut,-112.165,39.1072,Match,49,27,974300,1123,49027974300,Utah,Millard County,NA,8.725235,80389,109675,NA,109675,0.73297471,0,1,under_construction,reported,49027974300,0
cyrusone-nva7-sterling-va,-77.4340194,39.0263152,Match,51,107,611018,3010,51107611018,Virginia,Loudoun County,"Washington-Arlington-Alexandria, DC-VA-MD-WV",14.010811,143750,115213,154653,154653,0.92950022,0,0,operational,reported,51107611018,0
digital-realty-new-york-ewr11-nj,-74.4571024,40.5537931,Match,34,23,603,2026,34023000603,New Jersey,Middlesex County,"New York-Newark-Jersey City, NY-NJ",1.9766397,154318,127025,120744,120744,1.2780594,0,0,operational,reported,34023000603,0
iron-mountain-wpa-1-boyers-butler-county-pa,-79.9128,41.0956,Match,42,19,910200,3002,42019910200,Pennsylvania,Butler County,"Pittsburgh, PA",9.2588615,87824,100262,102107,102107,0.86011732,0,1,operational,reported,42019910200,0
mara-hannibal-monroe-oh,-80.8721,39.6675,Match,39,111,966600,4027,39111966600,Ohio,Monroe County,NA,13.911439,72619,92749,NA,92749,0.78296262,0,1,operational,confirmed,39111966600,0
colocsx-jacksonville-fl,-81.5812,30.1988,Match,12,31,16730,2005,12031016730,Florida,Duval County,"Jacksonville, FL",6.4866166,144388,89891,98813,98813,1.4612248,0,0,operational,reported,12031016730,0
microsoft-osmium-west-des-moines-ia,-93.7755662,41.500537,Match,19,181,20300,2009,19181020300,Iowa,Warren County,"Des Moines-West Des Moines, IA",8.4079199,121607,97491,110255,110255,1.1029613,0,0,under_construction,confirmed,19181020300,0
related-digital-cheyenne-wy,-104.735,41.13,Match,56,21,2002,3078,56021002002,Wyoming,Laramie County,"Cheyenne, WY",4.1982508,121365,96997,99600,99600,1.2185241,0,0,under_construction,confirmed,56021002002,0
switch-las-vegas-7-nv,-115.210197,36.0599191,Match,32,3,2979,1028,32003002979,Nevada,Clark County,"Las Vegas-Henderson-North Las Vegas, NV",4.1470127,104167,92663,89785,89785,1.1601827,0,0,operational,reported,32003002979,0
aligned-phx13-glendale-az,-112.186,33.5387,Match,4,13,92500,3030,4013092500,Arizona,Maricopa County,"Phoenix-Mesa-Chandler, AZ",17.989758,79063,95980,103615,103615,0.76304591,0,0,under_construction,confirmed,04013092500,0
qts-hillsboro-2-or,-122.92961,45.55888,Match,41,67,32603,5013,41067032603,Oregon,Washington County,"Portland-Vancouver-Hillsboro, OR-WA",2.2013981,143430,102281,119276,119276,1.2025051,0,0,operational,reported,41067032603,0
aws-newton-court-new-albany-oh,-82.72994,40.093702,Match,39,89,755601,1032,39089755601,Ohio,Licking County,"Columbus, OH",2.3718438,170039,92749,104588,104588,1.6257983,0,0,operational,reported,39089755601,0
google-ridgeville-sc,-80.3239,33.096,Match,45,35,10400,2007,45035010400,South Carolina,Dorchester County,"Charleston-North Charleston, SC",11.867977,81458,86707,105712,105712,0.77056533,0,1,under_construction,confirmed,45035010400,0
wells-draw-energy-duchesne-county-ut,-110.0568,40.193,Match,49,13,940600,1048,49013940600,Utah,Duchesne County,NA,8.9614162,92413,109675,NA,109675,0.84260768,0,1,permitted,reported,49013940600,0
blusky-ai-delta-millard-county-ut,-112.5766,39.3502,Match,49,27,974100,4033,49027974100,Utah,Millard County,NA,9.0486336,78261,109675,NA,109675,0.71357191,0,1,proposed,reported,49027974100,0
ntt-hillsboro-hi1-data-center-or,-122.9373872,45.5496803,Match,41,67,32608,1001,41067032608,Oregon,Washington County,"Portland-Vancouver-Hillsboro, OR-WA",6.5566459,118636,102281,119276,119276,0.99463427,0,0,operational,reported,41067032608,0
vc-summer-units-2-3-fairfield-county-sc,-81.3149669,34.2955736,Match,45,39,960100,2049,45039960100,South Carolina,Fairfield County,"Columbia, SC",13.014461,82321,86707,86522,86522,0.95144588,0,1,proposed,reported,45039960100,0
vantage-phoenix-campus-goodyear-az-az,-112.3738867,33.4463027,Match,4,13,61300,1003,4013061300,Arizona,Maricopa County,"Phoenix-Mesa-Chandler, AZ",7.3283858,66429,95980,103615,103615,0.64111376,1,0,operational,reported,04013061300,0
dartpoints-shv01-shreveport-la,-93.7477839,32.5135356,Match,22,17,25300,3039,22017025300,Louisiana,Caddo Parish,"Shreveport-Bossier City, LA",61.094223,14367,79407,75242,75242,0.19094388,1,0,operational,confirmed,22017025300,0
taurus-digital-realty-project-bunkhouse-stilesboro-ga,-84.91,34.087,Match,13,15,961002,1005,13015961002,Georgia,Bartow County,"Atlanta-Sandy Springs-Roswell, GA",7.8148332,84224,93754,107388,107388,0.78429621,0,1,permitted,reported,13015961002,0
ntt-global-data-centers-dallas-tx1-tx,-96.6563775,32.9810371,Match,48,113,19042,5019,48113019042,Texas,Dallas County,"Dallas-Fort Worth-Arlington, TX",19.637823,93929,94599,108711,108711,0.86402482,0,0,operational,reported,48113019042,0
crow-holdings-cleanarc-stemmons-dallas-tx,-96.7968559,32.7762719,Match,48,113,20402,1050,48113020402,Texas,Dallas County,"Dallas-Fort Worth-Arlington, TX",21.830315,128102,94599,108711,108711,1.178372,1,0,proposed,reported,48113020402,0
flexential-tampa-north-tpa03-fl,-82.3683619,28.0738698,Match,12,57,11017,1002,12057011017,Florida,Hillsborough County,"Tampa-St. Petersburg-Clearwater, FL",21.106462,136923,89891,93653,93653,1.4620247,0,0,operational,reported,12057011017,0
