Unique ID,Longitude (X),Latitude (Y),Match,State_Code,County_Code,Tract_Code,Block_Code,GEOID,state,county,cbsa,poverty_rate,mfi,state_mfi,cbsa_mfi,area_mfi,mfi_ratio,eligible_lic,rural_status,DC_Status,DC_Confidence
stack-nova-loudoun-va,-77.49,39.04,Match,51,107,611005,3001,51107611005,Virginia, Loudoun County,"Washington-Arlington-Alexandria, DC-VA-MD-WV",3.6146824,213000.0,115213.0,154653.0,154653.0,1.3772769,0.0,0.0,permitted,confirmed
iep-hummingbird-power-plant-greene-county-pa,-79.92,39.79,Match,42,59,970800,2022,42059970800,Pennsylvania, Greene County,,12.432153,78900.0,100262.0,,100262.0,0.78693825,0.0,1.0,proposed,reported
green-energy-ventures-king-george-technology-center-va,-77.29011580291154,38.250254083928,Match,51,99,40400,3029,51099040400,Virginia, King George County,,6.6543126,113840.0,115213.0,,115213.0,0.98808295,0.0,1.0,proposed,reported
qts-eagle-mountain-ut,-111.9847,40.3155,Match,49,49,10114,1000,49049010114,Utah, Utah County,"Provo-Orem-Lehi, UT",2.173167,106508.0,109675.0,110937.0,110937.0,0.96007645,0.0,1.0,under_construction,reported
apple-reno-nv,-119.554805,39.563085,Match,32,31,3501,3103,32031003501,Nevada, Washoe County,"Reno, NV",8.5920582,125379.0,92663.0,104602.0,104602.0,1.1986291,0.0,0.0,operational,confirmed
cleanspark-decatur-tn,-84.7902,35.5148,Match,47,121,960200,1092,47121960200,Tennessee, Meigs County,,18.958292,68886.0,87314.0,,87314.0,0.78894562,0.0,1.0,operational,confirmed
cyrusone-nva8-sterling-va,-77.4132443,39.0211789,Match,51,107,611502,1004,51107611502,Virginia, Loudoun County,"Washington-Arlington-Alexandria, DC-VA-MD-WV",7.9087348,151591.0,115213.0,154653.0,154653.0,0.98020083,0.0,0.0,operational,reported
digital-realty-sfo12-365-main-street-ca,-122.390469,37.788731,Match,6,75,61505,1000,6075061505,California, San Francisco County,"San Francisco-Oakland-Fremont, CA",1.7297298,250000.0,113346.0,164296.0,164296.0,1.5216439,0.0,0.0,operational,reported
markley-lowell-ma,-71.3162,42.6334,Match,25,17,311800,1000,25017311800,Massachusetts, Middlesex County,"Boston-Cambridge-Newton, MA-NH",29.927385,99545.0,131675.0,145780.0,145780.0,0.68284398,1.0,0.0,operational,confirmed
miningstore-grundy-center-ia,-92.925,42.37,Match,19,75,960400,1049,19075960400,Iowa, Grundy County,"Waterloo-Cedar Falls, IA",3.1122448,101042.0,97491.0,90741.0,90741.0,1.1135209,0.0,1.0,cancelled,confirmed
google-botetourt-greenfield-va,-79.89,37.42,Match,51,23,40303,1015,51023040303,Virginia, Botetourt County,"Roanoke, VA",4.6639509,118875.0,115213.0,89156.0,89156.0,1.3333371,0.0,0.0,permitted,confirmed
entergy-franklin-farms-power-station-la,-91.632333,32.477149,Match,22,83,970300,2072,22083970300,Louisiana, Richland Parish,"Monroe, LA",13.783784,80435.0,79407.0,67964.0,67964.0,1.1834942,0.0,1.0,under_construction,confirmed
serverfarm-ch1-chicago-il,-87.6392312,41.8717114,Match,17,31,841900,2002,17031841900,Illinois, Cook County,"Chicago-Naperville-Elgin, IL-IN",15.074981,191675.0,106018.0,113207.0,113207.0,1.6931374,0.0,0.0,operational,confirmed
vantage-douglasville-campus-ga,-84.7477,33.7515,Match,13,97,80304,2013,13097080304,Georgia, Douglas County,"Atlanta-Sandy Springs-Roswell, GA",13.08226,87083.0,93754.0,107388.0,107388.0,0.81091928,0.0,0.0,proposed,reported
karis-critical-deep-river-merrillville-in,-87.27,41.47,Match,18,89,42301,1010,18089042301,Indiana, Lake County,"Chicago-Naperville-Elgin, IL-IN",2.8268552,118259.0,90767.0,113207.0,113207.0,1.0446262,0.0,0.0,proposed,reported
nebius-vineland-nj,-74.992,39.4862,Match,34,11,40702,2012,34011040702,New Jersey, Cumberland County,"Vineland, NJ",11.467764,85109.0,127025.0,80948.0,80948.0,1.0514034,0.0,0.0,operational,confirmed
plan-c-crypto-fayetteville-cumberland-county-nc,-78.97722,35.085,Match,37,51,3304,3000,37051003304,North Carolina, Cumberland County,"Fayetteville, NC",16.048307,69760.0,90290.0,73956.0,73956.0,0.94326359,0.0,0.0,operational,reported
lumen-norristown-pa,-75.4086586,40.127067,Match,42,91,206006,2002,42091206006,Pennsylvania, Montgomery County,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",5.0296783,160313.0,100262.0,116434.0,116434.0,1.3768573,0.0,0.0,operational,reported
novva-colorado-springs-co,-104.8164434,39.0130116,Match,8,41,7205,2023,8041007205,Colorado, El Paso County,"Colorado Springs, CO",8.1322489,126217.0,119139.0,108260.0,108260.0,1.1658692,0.0,0.0,operational,confirmed
culpeper-brandy-station-va,-77.8863,38.5095,Match,51,47,930400,1009,51047930400,Virginia, Culpeper County,"Washington-Arlington-Alexandria, DC-VA-MD-WV",8.0427446,108750.0,115213.0,154653.0,154653.0,0.70318711,0.0,1.0,cancelled,reported
radiusdc-nashville-i-tn,-86.7837,36.27987,Match,47,37,10201,2000,47037010201,Tennessee, Davidson County,"Nashville-Davidson--Murfreesboro--Franklin, TN",6.4509077,95722.0,87314.0,105115.0,105115.0,0.91064072,0.0,0.0,under_construction,confirmed
atlas-compute-ai-data-center-campus-fort-pierce-fl,-80.33,27.44,Match,12,111,380500,4022,12111380500,Florida, St. Lucie County,"Port St. Lucie, FL",40.649807,48182.0,89891.0,88673.0,88673.0,0.54336721,1.0,0.0,proposed,confirmed
ranalli-lysander-ny,-76.39,43.17,Match,36,67,11402,4017,36067011402,New York, Onondaga County,"Syracuse, NY",6.9284062,126667.0,106873.0,98393.0,98393.0,1.2873578,0.0,1.0,proposed,rumored
nuvu-county-drive-petersburg-va,-77.376,37.193,Match,51,730,811100,3008,51730811100,Virginia, Petersburg city,"Richmond, VA",4.7239614,74141.0,115213.0,110863.0,110863.0,0.66876233,1.0,0.0,permitted,confirmed
switch-pyramid-campus-grand-rapids-mi,-85.64,42.823,Match,26,81,14805,3002,26081014805,Michigan, Kent County,"Grand Rapids-Wyoming-Kentwood, MI",4.3761997,135071.0,93357.0,101026.0,101026.0,1.3369925,0.0,0.0,under_construction,confirmed
blusky-ai-milford-ut,-113.0111,38.3936,Match,49,1,100200,3071,49001100200,Utah, Beaver County,,7.0814714,85714.0,109675.0,,109675.0,0.78152722,0.0,1.0,proposed,reported
poolside-project-horizon-pecos-county-tx,-102.8796,30.8938,Match,48,371,950300,1136,48371950300,Texas, Pecos County,,34.636303,,94599.0,,94599.0,,1.0,1.0,proposed,reported
flexential-dallas-downtown-dallas-tx,-96.8193707,32.8004101,Match,48,113,10001,4009,48113010001,Texas, Dallas County,"Dallas-Fort Worth-Arlington, TX",34.268063,43662.0,94599.0,108711.0,108711.0,0.40163368,1.0,0.0,operational,reported
netrality-210-north-tucker-st-louis-mo,-90.1971749,38.6292617,Match,29,510,125600,3014,29510125600,Missouri, St. Louis city,"St. Louis, MO-IL",21.405428,121983.0,91360.0,105167.0,105167.0,1.159898,1.0,0.0,operational,reported
qts-blue-hole-blakely-ga,-84.9346,31.3763,Match,13,99,90400,1020,13099090400,Georgia, Early County,,25.425686,79018.0,93754.0,,93754.0,0.84282273,1.0,1.0,permitted,confirmed
immersionbtc-walnut-ridge-ar,-90.9526,36.0684,Match,5,75,470502,5039,5075470502,Arkansas, Lawrence County,,25.280899,60508.0,76968.0,,76968.0,0.78614491,1.0,1.0,operational,confirmed
pennhurst-data-center-east-vincent-chester-county-pa,-75.560162,40.193717,Match,42,29,311000,4007,42029311000,Pennsylvania, Chester County,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",13.330621,183611.0,100262.0,116434.0,116434.0,1.5769534,0.0,0.0,proposed,reported
aws-umatilla-city-or,-119.34252,45.91735,Match,41,59,950900,1105,41059950900,Oregon, Umatilla County,,17.445255,72319.0,102281.0,,102281.0,0.70706195,0.0,1.0,operational,confirmed
coresite-bowers-santa-clara-ca,-121.974,37.389,Match,6,85,505010,2042,6085505010,California, Santa Clara County,"San Jose-Sunnyvale-Santa Clara, CA",9.913702,203478.0,113346.0,184762.0,184762.0,1.1012979,0.0,0.0,permitted,confirmed
coresite-or1-orlando-fl,-81.420781,28.429212,Match,12,95,17001,3074,12095017001,Florida, Orange County,"Orlando-Kissimmee-Sanford, FL",6.5131207,76503.0,89891.0,91538.0,91538.0,0.8357513,0.0,0.0,operational,confirmed
soluna-project-ellen-rio-hondo-tx,-97.5814,26.2373,Match,48,61,10101,3023,48061010101,Texas, Cameron County,"Brownsville-Harlingen, TX",16.195013,71573.0,94599.0,60288.0,60288.0,1.1871848,0.0,1.0,proposed,reported
jailhouse-studios-chattanooga-tn,-85.30949,35.04572,Match,47,65,3100,1004,47065003100,Tennessee, Hamilton County,"Chattanooga, TN-GA",14.425694,247695.0,87314.0,91131.0,91131.0,2.7180104,0.0,0.0,proposed,confirmed
long-ridge-hannibal-power-plant-monroe-oh,-80.869646,39.6603665,Match,39,111,966600,4035,39111966600,Ohio, Monroe County,,13.911439,72619.0,92749.0,,92749.0,0.78296262,0.0,1.0,operational,reported
meta-kansas-city-northland-mo,-94.705,39.247,Match,29,165,30208,2027,29165030208,Missouri, Platte County,"Kansas City, MO-KS",3.3230941,175707.0,91360.0,106867.0,106867.0,1.6441652,0.0,0.0,operational,confirmed
atlas-coosa-project-gracie-floyd-ga,-85.1647,34.257,Match,13,115,600,2043,13115000600,Georgia, Floyd County,"Rome, GA",27.820053,52034.0,93754.0,80531.0,80531.0,0.64613628,1.0,1.0,permitted,reported
mawson-midland-pa,-80.3968,40.6532,Match,42,7,602701,1019,42007602701,Pennsylvania, Beaver County,"Pittsburgh, PA",12.484549,92417.0,100262.0,102107.0,102107.0,0.90509957,0.0,1.0,operational,confirmed
metrobloks-liberty-mo,-94.4191,39.2459,Match,29,47,21401,1026,29047021401,Missouri, Clay County,"Kansas City, MO-KS",4.7149124,128833.0,91360.0,106867.0,106867.0,1.2055452,0.0,0.0,proposed,reported
aboutbit-merom-sullivan-county-in,-87.513056,39.067889,Match,18,153,50200,3047,18153050200,Indiana, Sullivan County,"Terre Haute, IN",11.007912,83750.0,90767.0,75147.0,75147.0,1.1144823,0.0,1.0,proposed,reported
trex-peakdigital-orofino-id,-116.254,46.4794,Match,16,35,940002,1034,16035940002,Idaho, Clearwater County,,15.499334,79901.0,92668.0,,92668.0,0.86222857,0.0,1.0,operational,confirmed
salcido-horizon-quincy-wa,-119.85,47.236,Match,53,25,10600,4023,53025010600,Washington, Grant County,,8.8303165,90379.0,118075.0,,118075.0,0.76543725,0.0,1.0,operational,reported
takanock-project-baccara-maricopa-county-az,-112.3703,33.5685,Match,4,13,61044,4017,4013061044,Arizona, Maricopa County,"Phoenix-Mesa-Chandler, AZ",7.7147155,123046.0,95980.0,103615.0,103615.0,1.1875308,0.0,0.0,permitted,confirmed
aws-benton-bossier-parish-la,-93.74,32.77,Match,22,15,11201,4008,22015011201,Louisiana, Bossier Parish,"Shreveport-Bossier City, LA",19.523809,62875.0,79407.0,75242.0,75242.0,0.83563703,0.0,1.0,under_construction,confirmed
liquidcool-loring-afb-me,-67.8849,46.9502,Match,23,3,951600,3005,23003951600,Maine, Aroostook County,,16.367266,74000.0,96912.0,,96912.0,0.76357931,0.0,1.0,proposed,confirmed
apple-mesa-az,-111.6012177,33.3615205,Match,4,13,422650,1000,4013422650,Arizona, Maricopa County,"Phoenix-Mesa-Chandler, AZ",2.2045536,104125.0,95980.0,103615.0,103615.0,1.004922,0.0,0.0,operational,confirmed
google-arcola-loudoun-va,-77.5253232,38.9432462,Match,51,107,611812,1000,51107611812,Virginia, Loudoun County,"Washington-Arlington-Alexandria, DC-VA-MD-WV",5.7665586,168958.0,115213.0,154653.0,154653.0,1.0924973,0.0,0.0,operational,reported
dc-blox-myrtle-beach-cls-sc,-78.9440697,33.6746096,Match,45,51,51000,2038,45051051000,South Carolina, Horry County,"Myrtle Beach-Conway-North Myrtle Beach, SC",5.4380665,104722.0,86707.0,79345.0,79345.0,1.3198311,0.0,1.0,operational,confirmed
suncap-stowe-township-allegheny-county-pa,-80.064,40.469,Match,42,3,464400,1039,42003464400,Pennsylvania, Allegheny County,"Pittsburgh, PA",38.309551,41010.0,100262.0,102107.0,102107.0,0.40163749,1.0,0.0,proposed,reported
tallgrass-cheyenne-power-hub-wy,-104.83,41.02,Match,56,21,1902,1201,56021001902,Wyoming, Laramie County,"Cheyenne, WY",2.5748377,123052.0,96997.0,99600.0,99600.0,1.2354618,0.0,0.0,permitted,confirmed
homer-city-energy-campus-pa,-79.1542,40.5383,Match,42,63,961700,1052,42063961700,Pennsylvania, Indiana County,,8.0427446,81111.0,100262.0,,100262.0,0.80899042,0.0,1.0,under_construction,reported
powerhouse-reno-storey-county-nv,-119.4990959,39.5602824,Match,32,29,970200,1049,32029970200,Nevada, Storey County,"Reno, NV",7.0582547,121477.0,92663.0,104602.0,104602.0,1.1613258,0.0,1.0,under_construction,reported
iron-mountain-chi1-des-plaines-il,-87.8811913,42.0116575,Match,17,31,806502,4031,17031806502,Illinois, Cook County,"Chicago-Naperville-Elgin, IL-IN",5.9662776,117778.0,106018.0,113207.0,113207.0,1.0403774,0.0,0.0,operational,confirmed
milligan-1-wind-saline-ne,-97.3903,40.5011,Match,31,59,91600,2175,31059091600,Nebraska, Fillmore County,,11.773117,90417.0,99751.0,,99751.0,0.90642703,0.0,1.0,operational,confirmed
t5-charlotte-nc,-81.395039,35.2504249,Match,37,45,950601,1028,37045950601,North Carolina, Cleveland County,,12.539109,77096.0,90290.0,,90290.0,0.85387087,0.0,1.0,operational,reported
element-critical-chicago-two-il,-87.9671756,41.9742269,Match,17,43,840101,4053,17043840101,Illinois, DuPage County,"Chicago-Naperville-Elgin, IL-IN",7.2818232,95225.0,106018.0,113207.0,113207.0,0.84115821,0.0,0.0,operational,reported
switch-las-vegas-5-nv,-115.0766965,36.1427635,Match,32,3,1615,2000,32003001615,Nevada, Clark County,"Las Vegas-Henderson-North Las Vegas, NV",23.127853,41289.0,92663.0,89785.0,89785.0,0.45986524,1.0,0.0,operational,reported
aws-laveen-az,-112.1669,33.3727,Match,4,13,116610,2022,4013116610,Arizona, Maricopa County,"Phoenix-Mesa-Chandler, AZ",8.6109972,118716.0,95980.0,103615.0,103615.0,1.1457415,0.0,0.0,proposed,reported
cloudhq-lc3-va,-77.4604251,39.0112123,Match,51,107,611020,3009,51107611020,Virginia, Loudoun County,"Washington-Arlington-Alexandria, DC-VA-MD-WV",0.73657423,155417.0,115213.0,154653.0,154653.0,1.00494,0.0,0.0,under_construction,reported
cipher-digital-odessa-tx,-102.3676,31.8457,Match,48,135,3100,1071,48135003100,Texas, Ector County,"Odessa, TX",11.898017,95465.0,94599.0,81330.0,81330.0,1.1737981,0.0,0.0,operational,confirmed
aligned-pdx-01-or,-122.9492507,45.5540594,Match,41,67,32603,5020,41067032603,Oregon, Washington County,"Portland-Vancouver-Hillsboro, OR-WA",2.2013981,143430.0,102281.0,119276.0,119276.0,1.2025051,0.0,0.0,operational,reported
databank-pit1-pittsburgh-pa,-80.0086,40.4479,Match,42,3,981200,1004,42003981200,Pennsylvania, Allegheny County,"Pittsburgh, PA",,,100262.0,102107.0,102107.0,,0.0,0.0,operational,reported
edgecore-shannon-hill-louisa-va,-77.988,37.836,Match,51,75,400500,2011,51075400500,Virginia, Goochland County,"Richmond, VA",5.748116,99167.0,115213.0,110863.0,110863.0,0.89450043,0.0,1.0,proposed,reported
radius-dc-raleigh-1-wake-county-nc,-78.5776,35.7289,Match,37,183,52807,2018,37183052807,North Carolina, Wake County,"Raleigh-Cary, NC",4.7447205,88970.0,90290.0,123586.0,123586.0,0.71990353,0.0,0.0,proposed,reported
terawulf-hawesville-ky,-86.7569,37.8999,Match,21,91,960100,2020,21091960100,Kentucky, Hancock County,,18.879416,63427.0,81505.0,,81505.0,0.77819765,0.0,1.0,under_construction,confirmed
flexential-portland-hillsboro-3-or,-122.9382011,45.5594805,Match,41,67,32603,5041,41067032603,Oregon, Washington County,"Portland-Vancouver-Hillsboro, OR-WA",2.2013981,143430.0,102281.0,119276.0,119276.0,1.2025051,0.0,0.0,operational,reported
beaver-valley-power-station-beaver-county-pa,-80.43056,40.62333,Match,42,7,602900,1002,42007602900,Pennsylvania, Beaver County,"Pittsburgh, PA",8.1204729,120625.0,100262.0,102107.0,102107.0,1.1813588,0.0,1.0,operational,confirmed
geobitmine-aberdeen-id,-112.8383,42.9442,Match,16,11,950300,5043,16011950300,Idaho, Bingham County,,12.050052,84563.0,92668.0,,92668.0,0.91253722,0.0,1.0,proposed,reported
equinix-ch7-il,-87.9728504,41.8125627,Match,17,43,844702,4008,17043844702,Illinois, DuPage County,"Chicago-Naperville-Elgin, IL-IN",3.574702,250000.0,106018.0,113207.0,113207.0,2.208344,0.0,0.0,operational,reported
cyrusone-sat2-sat4-san-antonio-tx,-98.6730474,29.4708878,Match,48,29,171928,1008,48029171928,Texas, Bexar County,"San Antonio-New Braunfels, TX",6.0285892,138589.0,94599.0,92961.0,92961.0,1.4908295,0.0,0.0,operational,reported
digital-realty-ch2-il,-87.9577513,41.9945332,Match,17,31,770500,2068,17031770500,Illinois, Cook County,"Chicago-Naperville-Elgin, IL-IN",13.979497,76026.0,106018.0,113207.0,113207.0,0.67156625,1.0,0.0,operational,reported
ntt-phoenix-ph1-data-center-az,-111.6124114,33.3536663,Match,4,13,422643,3009,4013422643,Arizona, Maricopa County,"Phoenix-Mesa-Chandler, AZ",4.384027,126538.0,95980.0,103615.0,103615.0,1.2212324,0.0,0.0,operational,reported
crusoe-abilene-onsite-generation-tx,-99.788717,32.502213,Match,48,441,13200,1010,48441013200,Texas, Taylor County,"Abilene, TX",15.31376,59271.0,94599.0,85182.0,85182.0,0.69581604,1.0,0.0,operational,confirmed
blue-ladder-wolcott-white-county-in,-87.0281,40.7581,Match,18,181,958300,1072,18181958300,Indiana, White County,,12.581433,90893.0,90767.0,,90767.0,1.0013882,0.0,1.0,permitted,reported
flexential-cottonwood-heights-ut,-111.82565,40.61347,Match,49,35,111305,2022,49035111305,Utah, Salt Lake County,"Salt Lake City-Murray, UT",7.8599582,149148.0,109675.0,116518.0,116518.0,1.2800425,0.0,0.0,operational,reported
sabey-intergate-east-building-5-sdc-east-5-wa,-122.2896655,47.491986,Match,53,33,27200,1004,53033027200,Washington, King County,"Seattle-Tacoma-Bellevue, WA",12.864721,91395.0,118075.0,140190.0,140190.0,0.65193665,1.0,0.0,operational,reported
iron-mountain-white-oak-henrico-va,-77.427,37.556,Match,51,760,10900,4034,51760010900,Virginia, Richmond city,"Richmond, VA",8.2168427,66705.0,115213.0,110863.0,110863.0,0.60168856,1.0,0.0,proposed,confirmed
stack-chi01-il,-87.9651767,42.006856,Match,17,31,770300,3002,17031770300,Illinois, Cook County,"Chicago-Naperville-Elgin, IL-IN",8.7209301,97601.0,106018.0,113207.0,113207.0,0.86214632,0.0,0.0,operational,reported
sangha-systems-hennepin-il,-89.339,41.2489,Match,17,155,954600,1092,17155954600,Illinois, Putnam County,,7.4468083,95598.0,106018.0,,106018.0,0.9017148,0.0,1.0,operational,confirmed
iron-mountain-azp-2-az,-111.9772945,33.4521575,Match,4,13,111203,1002,4013111203,Arizona, Maricopa County,"Phoenix-Mesa-Chandler, AZ",20.513998,79519.0,95980.0,103615.0,103615.0,0.76744682,1.0,0.0,operational,reported
wintersburg-313-tonopah-az,-112.911,33.472,Match,4,13,50603,3079,4013050603,Arizona, Maricopa County,"Phoenix-Mesa-Chandler, AZ",11.781109,71250.0,95980.0,103615.0,103615.0,0.68764174,1.0,0.0,proposed,reported
digital-realty-silicon-valley-sjc10-ca,-121.9533359,37.375822,Match,6,85,505202,2041,6085505202,California, Santa Clara County,"San Jose-Sunnyvale-Santa Clara, CA",19.125883,163550.0,113346.0,184762.0,184762.0,0.88519287,0.0,0.0,operational,reported
aws-carters-store-tech-campus-spotsylvania-va,-77.4687,38.1911,Match,51,177,20206,1023,51177020206,Virginia, Spotsylvania County,"Washington-Arlington-Alexandria, DC-VA-MD-WV",6.4631157,116182.0,115213.0,154653.0,154653.0,0.75124311,0.0,1.0,permitted,reported
senawave-salt-lake-city-ut,-111.8868,40.75962,Match,49,35,114000,2009,49035114000,Utah, Salt Lake County,"Salt Lake City-Murray, UT",11.681244,112355.0,109675.0,116518.0,116518.0,0.96427161,0.0,0.0,operational,reported
centersquare-lax5-irvine-ca,-117.8366956,33.6847703,Match,6,59,75516,4001,6059075516,California, Orange County,"Los Angeles-Long Beach-Anaheim, CA",24.078167,129453.0,113346.0,108949.0,108949.0,1.1881981,1.0,0.0,operational,reported
cyrusone-dfw3-dfw5-allen-tx,-96.6599516,33.1385206,Match,48,85,31418,2049,48085031418,Texas, Collin County,"Dallas-Fort Worth-Arlington, TX",4.4897957,208944.0,94599.0,108711.0,108711.0,1.9220134,0.0,0.0,operational,reported
equinix-la3-el-segundo-ca,-118.3940556,33.9263426,Match,6,37,980013,1020,6037980013,California, Los Angeles County,"Los Angeles-Long Beach-Anaheim, CA",,,113346.0,108949.0,108949.0,,0.0,0.0,operational,reported
abundant-mines-cascadelocks-or,-121.8931,45.6697,Match,41,27,950100,1067,41027950100,Oregon, Hood River County,,5.2491832,105938.0,102281.0,,102281.0,1.0357544,0.0,1.0,operational,confirmed
qts-aurora-co,-104.7241,39.7113,Match,8,5,7108,2017,8005007108,Colorado, Arapahoe County,"Denver-Aurora-Centennial, CO",4.5275073,95865.0,119139.0,132002.0,132002.0,0.72623903,0.0,0.0,under_construction,reported
segra-raleigh-garner-station-data-center-nc,-78.76194,35.85417,Match,37,183,980200,1014,37183980200,North Carolina, Wake County,"Raleigh-Cary, NC",,,90290.0,123586.0,123586.0,,0.0,0.0,operational,reported
digital-realty-sfo10-ca,-122.3979543,37.7236272,Match,6,75,23300,2003,6075023300,California, San Francisco County,"San Francisco-Oakland-Fremont, CA",18.989,92708.0,113346.0,164296.0,164296.0,0.56427425,1.0,0.0,operational,reported
cleanspark-maynardville-tn,-83.7974,36.2506,Match,47,173,40201,3011,47173040201,Tennessee, Union County,"Knoxville, TN",19.387754,62036.0,87314.0,92008.0,92008.0,0.67424572,1.0,1.0,operational,confirmed
switch-las-vegas-12-nv,-115.2132922,36.0617389,Match,32,3,2979,1028,32003002979,Nevada, Clark County,"Las Vegas-Henderson-North Las Vegas, NV",4.1470127,104167.0,92663.0,89785.0,89785.0,1.1601827,0.0,0.0,operational,reported
simple-mining-manchester-ia,-91.4515,42.4842,Match,19,55,950300,3030,19055950300,Iowa, Delaware County,,10.691244,81375.0,97491.0,,97491.0,0.83469242,0.0,1.0,permitted,confirmed
aws-crosby-court-franklin-county-oh,-83.198633,40.10187,Match,39,49,6240,2018,39049006240,Ohio, Franklin County,"Columbus, OH",4.49933,130931.0,92749.0,104588.0,104588.0,1.251874,0.0,0.0,operational,reported
databank-indo-cartersville-ga,-84.7996,34.1651,Match,13,15,960602,2010,13015960602,Georgia, Bartow County,"Atlanta-Sandy Springs-Roswell, GA",23.592756,95871.0,93754.0,107388.0,107388.0,0.89275336,1.0,1.0,proposed,reported
tierpoint-omaha-bellevue-ne,-95.925,41.153,Match,31,153,10105,3006,31153010105,Nebraska, Sarpy County,"Omaha, NE-IA",8.3411732,85774.0,99751.0,109980.0,109980.0,0.77990544,0.0,0.0,operational,reported
polaris-technologies-muskogee-ok,-95.3697,35.7479,Match,40,101,400,2060,40101000400,Oklahoma, Muskogee County,,43.928036,40938.0,82385.0,,82385.0,0.49691084,1.0,1.0,operational,confirmed
iron-mountain-va-6-va,-77.5386481,38.7681429,Match,51,153,901409,8000,51153901409,Virginia, Prince William County,"Washington-Arlington-Alexandria, DC-VA-MD-WV",3.2232347,143786.0,115213.0,154653.0,154653.0,0.92973304,0.0,0.0,operational,reported
mara-site-mat-1177-matagorda-tx,-95.97,28.95,Match,48,321,730400,1029,48321730400,Texas, Matagorda County,,37.252022,83309.0,94599.0,,94599.0,0.88065416,1.0,1.0,proposed,confirmed
digital-realty-iad55-va,-77.4339218,38.9921932,Match,51,107,611020,3043,51107611020,Virginia, Loudoun County,"Washington-Arlington-Alexandria, DC-VA-MD-WV",0.73657423,155417.0,115213.0,154653.0,154653.0,1.00494,0.0,0.0,operational,reported
bitdeer-knoxville-tn,-83.836066,35.941272,Match,47,93,5401,3022,47093005401,Tennessee, Knox County,"Knoxville, TN",10.528942,77969.0,87314.0,92008.0,92008.0,0.84741545,0.0,0.0,under_construction,reported
green-data-socorro-county-nm,-106.8914,34.0584,Match,35,53,978303,1014,35053978303,New Mexico, Socorro County,,19.1313,78724.0,79556.0,,79556.0,0.98954195,0.0,1.0,cancelled,reported
cyrusone-bosque-county-thad-hill-tx,-97.6564,31.9243,Match,48,35,950200,1051,48035950200,Texas, Bosque County,"Waco, TX",6.7447047,72153.0,94599.0,85306.0,85306.0,0.84581387,0.0,1.0,under_construction,reported
digital-realty-iad43-building-s-va,-77.4527034,39.0018258,Match,51,107,611020,3028,51107611020,Virginia, Loudoun County,"Washington-Arlington-Alexandria, DC-VA-MD-WV",0.73657423,155417.0,115213.0,154653.0,154653.0,1.00494,0.0,0.0,operational,reported
muncy-data-center-lycoming-county-pa,-76.804,41.23,Match,42,81,10800,1062,42081010800,Pennsylvania, Lycoming County,"Williamsport, PA",5.9913611,88861.0,100262.0,81556.0,81556.0,1.0895704,0.0,1.0,permitted,reported
applied-digital-polaris-forge-1-ellendale-nd,-98.509,46.003,Match,38,21,973400,1003,38021973400,North Dakota, Dickey County,,9.7895699,96000.0,104993.0,,104993.0,0.91434669,0.0,1.0,under_construction,confirmed
digital-realty-acc10-va,-77.4656035,39.0126563,Match,51,107,611020,3009,51107611020,Virginia, Loudoun County,"Washington-Arlington-Alexandria, DC-VA-MD-WV",0.73657423,155417.0,115213.0,154653.0,154653.0,1.00494,0.0,0.0,operational,reported
chirisa-volo-data-center-il,-88.1382,42.3486,Match,17,97,860906,2031,17097860906,Illinois, Lake County,"Chicago-Naperville-Elgin, IL-IN",5.9750137,145287.0,106018.0,113207.0,113207.0,1.2833747,0.0,0.0,operational,reported
diamond-farms-gateway-digital-villa-ridge-mo,-90.85,38.484,Match,29,71,800101,1031,29071800101,Missouri, Franklin County,"St. Louis, MO-IL",8.2764158,90156.0,91360.0,105167.0,105167.0,0.85726511,0.0,1.0,proposed,reported
microsoft-pecos-tx,-103.49,31.42,Match,48,389,950300,1012,48389950300,Texas, Reeves County,,16.403635,,94599.0,,94599.0,,0.0,1.0,proposed,confirmed
jigowatt-stanton-ne,-97.21722,41.94722,Match,31,167,962200,2052,31167962200,Nebraska, Stanton County,,9.1539192,95833.0,99751.0,,99751.0,0.96072221,0.0,1.0,operational,confirmed
coreweave-kenilworth-nj,-74.2913,40.6762,Match,34,39,33600,4008,34039033600,New Jersey, Union County,"New York-Newark-Jersey City, NY-NJ",6.3520436,140568.0,127025.0,120744.0,120744.0,1.1641821,0.0,0.0,under_construction,reported
hanton-city-smithfield-ri,-71.527,41.867,Match,44,7,12601,2044,44007012601,Rhode Island, Providence County,"Providence-Warwick, RI-MA",2.7671757,116667.0,112375.0,111449.0,111449.0,1.0468196,0.0,0.0,proposed,reported
sabey-intergate-west-building-a-wa,-122.2933176,47.4921833,Match,53,33,27100,1001,53033027100,Washington, King County,"Seattle-Tacoma-Bellevue, WA",25.108122,66607.0,118075.0,140190.0,140190.0,0.47511947,1.0,0.0,operational,reported
syringa-networks-west-valley-city-ut,-111.9867,40.69679,Match,49,35,113406,2021,49035113406,Utah, Salt Lake County,"Salt Lake City-Murray, UT",12.383107,70972.0,109675.0,116518.0,116518.0,0.60910761,1.0,0.0,operational,reported
